NodeID,Latitude,Longitude,Neighbor1,Distance1,Neighbor2,Distance2,Neighbor3,Distance3,Neighbor4,Distance4,Neighbor5,Distance5,Neighbor6,Distance6
11557,29.7451277836,-92.4043800599,24751,21,11556,8,11558,12,N/A,N/A,N/A,N/A,N/A,N/A
11558,29.7441564105,-92.172858894,24751,29,37152,33,11557,12,11559,10,N/A,N/A,N/A,N/A
11559,29.7195058339,-91.9786624995,37152,26,11560,8,11558,10,N/A,N/A,N/A,N/A,N/A,N/A
11560,29.676615394,-91.8261745718,11559,8,37152,21,11561,11,N/A,N/A,N/A,N/A,N/A,N/A
11561,29.5938217057,-91.6361507568,11560,11,11562,14,37152,17,N/A,N/A,N/A,N/A,N/A,N/A
11562,29.4709346189,-91.4080663918,37152,20,11561,14,11563,10,N/A,N/A,N/A,N/A,N/A,N/A
11563,29.3784327648,-91.2325862992,37152,27,11562,10,35972,21,11564,7,N/A,N/A,N/A,N/A
11564,29.3205025169,-91.1029863003,11563,7,35972,15,11565,6,N/A,N/A,N/A,N/A,N/A,N/A
11565,29.2788000205,-90.9844060325,11564,6,35972,11,11566,9,N/A,N/A,N/A,N/A,N/A,N/A
11566,29.2358832323,-90.8165684262,11567,10,35972,12,11565,9,N/A,N/A,N/A,N/A,N/A,N/A
11567,29.2018731846,-90.6140866686,11568,7,39994,17,35972,20,35546,42,11566,10,N/A,N/A
11568,29.1850531193,-90.4639327254,11567,7,11569,5,39994,10,N/A,N/A,N/A,N/A,N/A,N/A
11569,29.1759221954,-90.356977123,11570,4,39994,7,11568,5,N/A,N/A,N/A,N/A,N/A,N/A
11570,29.1703737586,-90.2806533552,11569,4,39994,6,11571,2,N/A,N/A,N/A,N/A,N/A,N/A
11571,29.1667712143,-90.2266000432,39994,7,11570,2,11572,2,N/A,N/A,N/A,N/A,N/A,N/A
11572,29.1643086999,-90.1880002014,38743,3,39994,9,11571,2,11573,1,N/A,N/A,N/A,N/A
11573,29.1626002759,-90.1606580932,38743,1,11572,1,11574,1,N/A,N/A,N/A,N/A,N/A,N/A
11574,29.1613928868,-90.1411557807,38743,1,11575,0,11573,1,N/A,N/A,N/A,N/A,N/A,N/A
11575,29.160538437,-90.1273034641,38743,1,11576,0,40196,0,11574,0,N/A,N/A,N/A,N/A
11576,29.1599322198,-90.1174642938,11575,0,11577,0,40196,0,42796,0,N/A,N/A,N/A,N/A
11577,29.1595021822,-90.1104841575,11576,0,11578,0,42796,0,N/A,N/A,N/A,N/A,N/A,N/A
11578,29.1591949992,-90.1054997839,36079,0,11577,0,11579,0,42796,0,N/A,N/A,N/A,N/A
11579,29.1589772144,-90.1019675023,39183,0,36079,0,11578,0,11580,0,N/A,N/A,N/A,N/A
11580,29.1588222843,-90.0994556708,39183,0,11579,0,11581,0,N/A,N/A,N/A,N/A,N/A,N/A
11581,29.1587120353,-90.0976688341,39183,0,11582,0,11580,0,37236,0,N/A,N/A,N/A,N/A
11582,29.1586337266,-90.0963999936,11583,0,37236,0,11581,0,N/A,N/A,N/A,N/A,N/A,N/A
11583,29.1585780649,-90.0954982808,11584,0,37236,0,11582,0,N/A,N/A,N/A,N/A,N/A,N/A
11584,29.1585322731,-90.094756575,11583,0,11585,0,37236,0,N/A,N/A,N/A,N/A,N/A,N/A
11585,29.158471535,-90.0937729326,11584,0,11586,0,37236,0,37748,0,N/A,N/A,N/A,N/A
11586,29.1583860118,-90.0923881766,11585,0,11587,0,37748,0,N/A,N/A,N/A,N/A,N/A,N/A
11587,29.1582656144,-90.0904392352,11586,0,37748,0,11588,0,N/A,N/A,N/A,N/A,N/A,N/A
11588,29.1580964574,-90.0877017735,11587,0,37748,0,11589,0,N/A,N/A,N/A,N/A,N/A,N/A
11589,29.1578580961,-90.083845436,42887,0,11590,0,11588,0,37748,0,N/A,N/A,N/A,N/A
11590,29.1575224637,-90.0784161343,42887,0,11591,0,11589,0,N/A,N/A,N/A,N/A,N/A,N/A
11591,29.157051277,-90.0707917353,42887,0,11592,0,11590,0,N/A,N/A,N/A,N/A,N/A,N/A
11592,29.1563892296,-90.0600638243,42887,0,11591,0,11593,0,N/A,N/A,N/A,N/A,N/A,N/A
11593,29.1554625048,-90.044987545,42887,1,11592,0,11594,1,39478,3,N/A,N/A,N/A,N/A
11594,29.1541668833,-90.0237070344,11593,1,11595,1,39478,3,N/A,N/A,N/A,N/A,N/A,N/A
11595,29.1523896288,-89.993870709,11594,1,11596,2,39478,3,N/A,N/A,N/A,N/A,N/A,N/A
11596,29.1500095153,-89.9518905503,11595,2,11597,3,39478,4,N/A,N/A,N/A,N/A,N/A,N/A
11597,29.1470303044,-89.8928145199,11598,4,37034,22,11596,3,39478,6,N/A,N/A,N/A,N/A
11598,29.1440139601,-89.8096034133,11599,6,37034,20,11597,4,N/A,N/A,N/A,N/A,N/A,N/A
11599,29.1439435403,-89.6931977232,11600,8,37034,19,11598,6,N/A,N/A,N/A,N/A,N/A,N/A
11600,29.1646175917,-89.53238037,11599,8,11601,9,37034,22,39484,22,N/A,N/A,N/A,N/A
11601,29.3243171231,-89.4890218592,11600,9,11602,17,39484,17,N/A,N/A,N/A,N/A,N/A,N/A
11602,29.5555977279,-89.6776961855,11601,17,11603,23,39484,31,40933,55,11604,39,N/A,N/A
11603,29.912998827,-89.8635488278,11602,23,11604,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11604,30.1885541424,-89.4888690135,11602,39,11603,25,40933,39,11605,19,N/A,N/A,N/A,N/A
11605,30.2701854787,-89.12605668,11604,19,40933,24,11606,13,N/A,N/A,N/A,N/A,N/A,N/A
11606,30.3072526043,-88.8624296133,11607,9,40933,18,11605,13,N/A,N/A,N/A,N/A,N/A,N/A
11607,30.3264249133,-88.6738488286,11608,7,40933,19,11606,9,N/A,N/A,N/A,N/A,N/A,N/A
11608,30.3370227951,-88.5392973658,38319,11,11607,7,11609,4,40933,22,N/A,N/A,N/A,N/A
11609,30.3431306155,-88.4434785847,38319,7,11608,4,11610,3,N/A,N/A,N/A,N/A,N/A,N/A
11610,30.3467626081,-88.3752577965,38319,5,11609,3,11611,2,N/A,N/A,N/A,N/A,N/A,N/A
11611,30.3493561798,-88.3179968601,38319,5,11610,2,11612,3,N/A,N/A,N/A,N/A,N/A,N/A
11612,30.3521972679,-88.2411848861,38319,7,11611,3,11613,5,42885,7,N/A,N/A,N/A,N/A
11613,30.355012106,-88.1330927367,11612,5,42885,4,11614,7,N/A,N/A,N/A,N/A,N/A,N/A
11614,30.356883614,-87.9810153037,11615,10,39832,16,11613,7,42885,9,35854,17,N/A,N/A
11615,30.3566686491,-87.7768741952,39832,7,11614,10,11616,8,N/A,N/A,N/A,N/A,N/A,N/A
11616,30.3558875578,-87.6078521623,11615,8,39832,7,11617,6,37002,12,N/A,N/A,N/A,N/A
11617,30.3562825036,-87.4875754,11618,4,11616,6,37002,8,N/A,N/A,N/A,N/A,N/A,N/A
11618,30.357632349,-87.4020464314,11617,4,37002,8,11619,3,N/A,N/A,N/A,N/A,N/A,N/A
11619,30.3593490445,-87.3412920327,11618,3,37002,9,11620,2,N/A,N/A,N/A,N/A,N/A,N/A
11620,30.3613132783,-87.2915155162,37002,11,11619,2,11621,3,N/A,N/A,N/A,N/A,N/A,N/A
11621,30.3646320454,-87.2256007878,37002,14,38339,13,11620,3,11622,4,N/A,N/A,N/A,N/A
11622,30.3703036383,-87.1329058646,11623,6,38339,11,11621,4,N/A,N/A,N/A,N/A,N/A,N/A
11623,30.3792094906,-87.0025754784,11624,9,38339,12,11622,6,N/A,N/A,N/A,N/A,N/A,N/A
11624,30.3905922299,-86.8192799183,11623,9,11625,11,38339,17,38900,25,N/A,N/A,N/A,N/A
11625,30.3961008964,-86.5913492156,11624,11,11626,8,38900,19,N/A,N/A,N/A,N/A,N/A,N/A
11626,30.3880526578,-86.4188629433,11625,8,11627,6,38900,19,N/A,N/A,N/A,N/A,N/A,N/A
11627,30.3726215361,-86.2948496539,37727,14,11626,6,11628,7,38900,20,N/A,N/A,N/A,N/A
11628,30.3453804376,-86.1612223957,37727,9,11627,7,11629,10,N/A,N/A,N/A,N/A,N/A,N/A
11629,30.2932763023,-85.9777874334,37727,6,11628,10,11630,12,N/A,N/A,N/A,N/A,N/A,N/A
11630,30.2174852215,-85.7592220274,37727,16,11631,9,11629,12,37094,13,N/A,N/A,N/A,N/A
11631,30.1585703544,-85.5970938183,11632,6,37094,12,11630,9,N/A,N/A,N/A,N/A,N/A,N/A
11632,30.1182712612,-85.481184817,11631,6,11633,4,37094,15,N/A,N/A,N/A,N/A,N/A,N/A
11633,30.0914340189,-85.3980310829,11632,4,11634,3,37094,18,N/A,N/A,N/A,N/A,N/A,N/A
11634,30.0716863271,-85.3315990152,41656,25,11633,3,11635,4,37094,21,N/A,N/A,N/A,N/A
11635,30.0482343624,-85.2450065323,41656,23,11634,4,11636,6,N/A,N/A,N/A,N/A,N/A,N/A
11636,30.0185005554,-85.1218625357,41656,21,11635,6,11637,9,N/A,N/A,N/A,N/A,N/A,N/A
11637,29.9814760764,-84.9475096089,41656,22,11636,9,11638,10,N/A,N/A,N/A,N/A,N/A,N/A
11638,29.9435591303,-84.7524594375,11639,7,41656,28,11637,10,40677,17,N/A,N/A,N/A,N/A
11639,29.9163020389,-84.6120397899,11640,5,40677,12,11638,7,N/A,N/A,N/A,N/A,N/A,N/A
11640,29.8960018433,-84.5122897489,11639,5,11641,3,40677,10,N/A,N/A,N/A,N/A,N/A,N/A
11641,29.8808165604,-84.441701398,11640,3,11642,2,40677,10,38190,4,N/A,N/A,N/A,N/A
11642,29.8695275517,-84.3917297472,11641,2,11643,2,38190,2,N/A,N/A,N/A,N/A,N/A,N/A
11643,29.8604299581,-84.3530554546,11642,2,11644,2,38190,2,N/A,N/A,N/A,N/A,N/A,N/A
11644,29.8484678426,-84.3042870055,40143,5,11643,2,11645,3,38190,4,N/A,N/A,N/A,N/A
11645,29.8307387783,-84.2359473237,40143,4,11644,3,11646,5,N/A,N/A,N/A,N/A,N/A,N/A
11646,29.8039097478,-84.1403333096,40143,7,11647,7,11645,5,35086,17,N/A,N/A,N/A,N/A
11647,29.7623768089,-84.0076695852,11648,10,35086,14,11646,7,N/A,N/A,N/A,N/A,N/A,N/A
11648,29.6961156011,-83.8259323295,11647,10,11649,9,35086,15,N/A,N/A,N/A,N/A,N/A,N/A
11649,29.6248318445,-83.6611201867,11648,9,41241,14,11650,6,35086,20,N/A,N/A,N/A,N/A
11650,29.5682150272,-83.5475075994,41241,10,11651,4,11649,6,N/A,N/A,N/A,N/A,N/A,N/A
11651,29.524915777,-83.4690178308,41241,9,11650,4,11652,3,N/A,N/A,N/A,N/A,N/A,N/A
11652,29.4887326277,-83.4082530941,41241,10,11651,3,11653,4,N/A,N/A,N/A,N/A,N/A,N/A
11653,29.4394031095,-83.3317120318,41241,13,39467,13,11652,4,11654,7,N/A,N/A,N/A,N/A
11654,29.3650287269,-83.2285661756,11655,9,39467,11,11653,7,N/A,N/A,N/A,N/A,N/A,N/A
11655,29.2500167253,-83.0943609251,37831,16,11656,12,39467,14,11654,9,N/A,N/A,N/A,N/A
11656,29.0808119821,-82.9447748939,11655,12,37831,13,11657,10,N/A,N/A,N/A,N/A,N/A,N/A
11657,28.9320448126,-82.8543405274,37831,17,11656,10,11658,7,39014,20,N/A,N/A,N/A,N/A
11658,28.8086024154,-82.8055810893,11657,7,11659,9,39014,15,N/A,N/A,N/A,N/A,N/A,N/A
11659,28.6466391054,-82.7696476775,11658,9,11660,12,39014,13,N/A,N/A,N/A,N/A,N/A,N/A
11660,28.4323896931,-82.7497781934,11659,12,11661,10,39014,18,N/A,N/A,N/A,N/A,N/A,N/A
11661,28.2624222482,-82.7423520307,36846,31,11662,7,11660,10,39014,26,N/A,N/A,N/A,N/A
11662,28.1416267131,-82.7357821201,11663,5,11661,7,36846,29,N/A,N/A,N/A,N/A,N/A,N/A
11663,28.0559181638,-82.7284483152,11664,3,42641,15,11662,5,36846,30,N/A,N/A,N/A,N/A
11664,27.990841866,-82.7205885113,11663,3,42641,11,11665,4,N/A,N/A,N/A,N/A,N/A,N/A
11665,27.9103936652,-82.7076549577,11664,4,42641,8,11666,6,N/A,N/A,N/A,N/A,N/A,N/A
11666,27.7980328276,-82.683629544,42641,8,11667,9,11665,6,N/A,N/A,N/A,N/A,N/A,N/A
11667,27.6420459154,-82.638765683,26519,31,42641,14,11666,9,11668,11,N/A,N/A,N/A,N/A
11668,27.4680550045,-82.572727983,26519,28,11667,11,11669,8,N/A,N/A,N/A,N/A,N/A,N/A
11669,27.3442769833,-82.5151615021,26519,29,11670,5,11668,8,37942,11,N/A,N/A,N/A,N/A
11670,27.2581588328,-82.4696996427,11671,4,11669,5,37942,7,N/A,N/A,N/A,N/A,N/A,N/A
11671,27.1979378041,-82.4351665339,11672,3,11670,4,37942,5,N/A,N/A,N/A,N/A,N/A,N/A
11672,27.1485258692,-82.4050929586,11671,3,11673,4,37942,6,N/A,N/A,N/A,N/A,N/A,N/A
11673,27.0835577198,-82.3632201164,11672,4,11674,6,40364,19,37942,9,N/A,N/A,N/A,N/A
11674,26.9936199353,-82.3012372006,11673,6,11675,8,40364,16,N/A,N/A,N/A,N/A,N/A,N/A
11675,26.8699502801,-82.2095150481,11674,8,40364,15,11676,9,N/A,N/A,N/A,N/A,N/A,N/A
11676,26.7387196738,-82.1060903397,42018,14,11675,9,40364,19,11677,6,N/A,N/A,N/A,N/A
11677,26.6456946965,-82.0305077405,42018,8,11676,6,11678,4,N/A,N/A,N/A,N/A,N/A,N/A
11678,26.5797736836,-81.9764989658,11679,3,42018,5,11677,4,N/A,N/A,N/A,N/A,N/A,N/A
11679,26.532940443,-81.9381551832,11680,2,38305,4,42018,5,11678,3,N/A,N/A,N/A,N/A
11680,26.4995753619,-81.9109417464,11679,2,38305,1,11681,1,N/A,N/A,N/A,N/A,N/A,N/A
11681,26.4758284668,-81.8916576285,11680,1,38305,1,11682,1,N/A,N/A,N/A,N/A,N/A,N/A
11682,26.4589400821,-81.877997167,38305,2,39802,2,11683,0,11681,1,N/A,N/A,N/A,N/A
11683,26.4469145961,-81.8683015657,11682,0,39802,1,11684,0,N/A,N/A,N/A,N/A,N/A,N/A
11684,26.4373764755,-81.8606316825,39802,1,11683,0,11685,0,N/A,N/A,N/A,N/A,N/A,N/A
11685,26.4250225708,-81.8507241088,39802,1,11684,0,11686,1,N/A,N/A,N/A,N/A,N/A,N/A
11686,26.4076385795,-81.8368279582,11687,1,39802,2,11685,1,N/A,N/A,N/A,N/A,N/A,N/A
11687,26.3831249945,-81.8173079913,38910,7,39802,4,11688,2,11686,1,N/A,N/A,N/A,N/A
11688,26.3485964455,-81.7899214705,11687,2,11689,3,38910,7,N/A,N/A,N/A,N/A,N/A,N/A
11689,26.3000280019,-81.751500024,11688,3,11690,5,38910,7,N/A,N/A,N/A,N/A,N/A,N/A
11690,26.2317233378,-81.6973510273,37063,23,11689,5,11691,7,38910,10,N/A,N/A,N/A,N/A
11691,26.1361673493,-81.6204908609,37063,19,11690,7,11692,9,N/A,N/A,N/A,N/A,N/A,N/A
11692,26.0049501223,-81.510312818,37063,18,11691,9,11693,9,N/A,N/A,N/A,N/A,N/A,N/A
11693,25.8871949454,-81.4033982347,37743,18,37063,22,11692,9,11694,6,N/A,N/A,N/A,N/A
11694,25.8066255758,-81.3234995598,37743,13,11695,4,11693,6,N/A,N/A,N/A,N/A,N/A,N/A
11695,25.7513023015,-81.2642915533,37743,10,11696,4,11694,4,N/A,N/A,N/A,N/A,N/A,N/A
11696,25.7033624453,-81.2093791348,37743,10,11695,4,11697,5,N/A,N/A,N/A,N/A,N/A,N/A
11697,25.6406974568,-81.1313636977,37743,12,11696,5,11698,7,N/A,N/A,N/A,N/A,N/A,N/A
11698,25.5592907716,-81.0152180833,37743,18,11697,7,11699,11,37686,28,N/A,N/A,N/A,N/A
11699,25.4639942638,-80.8343119813,11698,11,11700,14,37686,24,N/A,N/A,N/A,N/A,N/A,N/A
11700,25.423727062,-80.5792591968,39959,28,11699,14,11701,14,37686,31,N/A,N/A,N/A,N/A
11701,25.5667303606,-80.3665257953,39959,30,40601,23,11700,14,11702,11,N/A,N/A,N/A,N/A
11702,25.7415919218,-80.2677731899,11703,8,40601,18,11701,11,N/A,N/A,N/A,N/A,N/A,N/A
11703,25.8738451133,-80.2192871567,11704,5,40601,20,42451,15,11702,8,N/A,N/A,N/A,N/A
11704,25.9697500186,-80.192261965,11703,5,11705,4,42451,11,N/A,N/A,N/A,N/A,N/A,N/A
11705,26.0385896044,-80.176127695,11704,4,11706,3,42451,8,N/A,N/A,N/A,N/A,N/A,N/A
11706,26.0946239998,-80.1647542335,11707,4,11705,3,42451,8,N/A,N/A,N/A,N/A,N/A,N/A
11707,26.168826318,-80.1519952206,11706,4,42451,9,11708,6,N/A,N/A,N/A,N/A,N/A,N/A
11708,26.2737869595,-80.1383326143,11707,6,42451,14,11709,8,39046,13,N/A,N/A,N/A,N/A
11709,26.4219654893,-80.1276007242,11710,11,11708,8,39046,11,N/A,N/A,N/A,N/A,N/A,N/A
11710,26.6062516076,-80.1279892349,11711,8,36821,21,11709,11,39046,17,N/A,N/A,N/A,N/A
11711,26.7449848409,-80.1382878206,11712,5,36821,16,11710,8,N/A,N/A,N/A,N/A,N/A,N/A
11712,26.8433446204,-80.1508460699,11711,5,11713,4,36821,15,N/A,N/A,N/A,N/A,N/A,N/A
11713,26.9128301101,-80.1623871722,11712,4,11714,3,36821,16,N/A,N/A,N/A,N/A,N/A,N/A
11714,26.9661290258,-80.1727598244,11713,3,11715,4,36821,18,N/A,N/A,N/A,N/A,N/A,N/A
11715,27.032727016,-80.18754233,36821,20,11714,4,11716,5,38517,16,N/A,N/A,N/A,N/A
11716,27.1259044869,-80.2114040398,11715,5,11717,8,38517,11,N/A,N/A,N/A,N/A,N/A,N/A
11717,27.2555487455,-80.2501500061,11716,8,38517,8,11718,9,N/A,N/A,N/A,N/A,N/A,N/A
11718,27.4099654186,-80.3033878501,11719,7,30297,14,11717,9,38517,13,N/A,N/A,N/A,N/A
11719,27.5232548556,-80.3463051877,11720,5,30297,8,11718,7,N/A,N/A,N/A,N/A,N/A,N/A
11720,27.6035192187,-80.3781930255,11719,5,30297,7,11721,3,N/A,N/A,N/A,N/A,N/A,N/A
11721,27.6603529089,-80.401329178,11720,3,30297,7,11722,2,41854,3,N/A,N/A,N/A,N/A
11722,27.7006478307,-80.4179446731,11721,2,11723,1,41854,1,N/A,N/A,N/A,N/A,N/A,N/A
11723,27.7294216682,-80.4298924044,11722,1,11724,1,41854,1,N/A,N/A,N/A,N/A,N/A,N/A
11724,27.749780251,-80.4383786954,11723,1,38811,1,11725,0,41854,2,N/A,N/A,N/A,N/A
11725,27.7642518677,-80.4444243824,38811,0,11724,0,11726,0,N/A,N/A,N/A,N/A,N/A,N/A
11726,27.7745505555,-80.4487323659,11727,0,38811,0,11725,0,N/A,N/A,N/A,N/A,N/A,N/A
11727,27.7818636353,-80.4517938614,11728,0,38811,0,37211,0,11726,0,N/A,N/A,N/A,N/A
11728,27.7870569827,-80.4539690302,11727,0,11729,0,37211,0,N/A,N/A,N/A,N/A,N/A,N/A
11729,27.7907502741,-80.4555164027,11728,0,11730,0,37211,0,N/A,N/A,N/A,N/A,N/A,N/A
11730,27.7933805234,-80.4566186198,11731,0,11729,0,37211,0,N/A,N/A,N/A,N/A,N/A,N/A
11731,27.7952476302,-80.4574011457,11730,0,37211,0,11732,0,N/A,N/A,N/A,N/A,N/A,N/A
11732,27.796574179,-80.4579571691,11731,0,37211,0,11733,0,N/A,N/A,N/A,N/A,N/A,N/A
11733,27.7975860779,-80.4583813348,37211,0,11732,0,40517,0,11734,0,N/A,N/A,N/A,N/A
11734,27.7988414277,-80.4589075835,11735,0,11733,0,40517,0,N/A,N/A,N/A,N/A,N/A,N/A
11735,27.8006082367,-80.4596483007,11736,0,40517,0,11734,0,N/A,N/A,N/A,N/A,N/A,N/A
11736,27.8030916377,-80.4606895644,11735,0,11737,0,40517,0,N/A,N/A,N/A,N/A,N/A,N/A
11737,27.8065874555,-80.462155563,11736,0,11738,0,40517,0,N/A,N/A,N/A,N/A,N/A,N/A
11738,27.8115101944,-80.464220418,11737,0,39050,1,11739,0,40517,0,N/A,N/A,N/A,N/A
11739,27.8184171613,-80.4671184569,39050,1,11740,0,11738,0,N/A,N/A,N/A,N/A,N/A,N/A
11740,27.8281621139,-80.4712089732,39050,1,11739,0,11741,0,N/A,N/A,N/A,N/A,N/A,N/A
11741,27.8418442386,-80.4769553383,39050,2,11740,0,11742,1,N/A,N/A,N/A,N/A,N/A,N/A
11742,27.8610671913,-80.4850345815,11743,1,39050,3,11741,1,N/A,N/A,N/A,N/A,N/A,N/A
11743,27.8881601135,-80.4964315325,11744,2,39050,5,42420,12,11742,1,N/A,N/A,N/A,N/A
11744,27.9262731039,-80.5124800261,11743,2,11745,3,42420,11,N/A,N/A,N/A,N/A,N/A,N/A
11745,27.9798791851,-80.5350723339,11744,3,11746,4,42420,9,N/A,N/A,N/A,N/A,N/A,N/A
11746,28.0550752686,-80.5667718944,11745,4,11747,6,42420,9,N/A,N/A,N/A,N/A,N/A,N/A
11747,28.1612309235,-80.6114508098,11746,6,42420,13,11748,8,N/A,N/A,N/A,N/A,N/A,N/A
11748,28.2975270002,-80.6684864583,36362,16,11747,8,42420,20,11749,6,N/A,N/A,N/A,N/A
11749,28.4037716295,-80.7125139543,36362,10,11748,6,11750,4,N/A,N/A,N/A,N/A,N/A,N/A
11750,28.4793021466,-80.7434976071,11751,3,36362,6,11749,4,N/A,N/A,N/A,N/A,N/A,N/A
11751,28.5330779606,-80.7653651786,11752,2,36362,5,39189,3,11750,3,N/A,N/A,N/A,N/A
11752,28.5713642808,-80.780825249,11751,2,11753,1,39189,1,N/A,N/A,N/A,N/A,N/A,N/A
11753,28.598548793,-80.7917433468,11752,1,11754,1,43413,1,39189,1,N/A,N/A,N/A,N/A
11754,28.6179200263,-80.7994920071,11753,1,11755,0,43421,1,43413,1,N/A,N/A,N/A,N/A
11755,28.6316943436,-80.8049854289,11754,0,11756,0,43421,1,N/A,N/A,N/A,N/A,N/A,N/A
11756,28.6414811849,-80.8088800953,11755,0,11757,0,43421,1,N/A,N/A,N/A,N/A,N/A,N/A
11757,28.6504062047,-80.8124255645,11756,0,43420,3,43421,2,11758,0,N/A,N/A,N/A,N/A
11758,28.6627069408,-80.8173022584,11759,1,43420,2,11757,0,N/A,N/A,N/A,N/A,N/A,N/A
11759,28.6800227926,-80.8241479937,11760,1,43420,1,11758,1,N/A,N/A,N/A,N/A,N/A,N/A
11760,28.7044098584,-80.8337511175,11759,1,11761,2,43420,2,N/A,N/A,N/A,N/A,N/A,N/A
11761,28.7387390904,-80.8471934591,11760,2,11762,3,43420,3,40940,16,N/A,N/A,N/A,N/A
11762,28.7869870281,-80.8659357964,11761,3,11763,4,40940,14,N/A,N/A,N/A,N/A,N/A,N/A
11763,28.8549912084,-80.8920537739,11762,4,40940,11,11764,6,N/A,N/A,N/A,N/A,N/A,N/A
11764,28.9508574811,-80.9282766043,11763,6,40940,9,11765,8,N/A,N/A,N/A,N/A,N/A,N/A
11765,29.0853013365,-80.9778964877,11764,8,40940,12,11766,7,N/A,N/A,N/A,N/A,N/A,N/A
11766,29.2116975086,-81.023286249,11767,5,11765,7,40940,18,41077,11,N/A,N/A,N/A,N/A
11767,29.3015114194,-81.054795676,11768,4,41077,7,11766,5,N/A,N/A,N/A,N/A,N/A,N/A
11768,29.3657236478,-81.0769445191,11767,4,11769,2,41077,6,N/A,N/A,N/A,N/A,N/A,N/A
11769,29.4113407212,-81.0924875146,41136,2,11770,2,41077,6,11768,2,N/A,N/A,N/A,N/A
11770,29.4437974812,-81.1034494796,41136,1,11769,2,11771,1,N/A,N/A,N/A,N/A,N/A,N/A
11771,29.4668620388,-81.11119035,41136,1,11770,1,11772,1,N/A,N/A,N/A,N/A,N/A,N/A
11772,29.4832652209,-81.116670802,40359,2,41136,2,11771,1,11773,0,N/A,N/A,N/A,N/A
11773,29.4949247985,-81.1205538715,40359,1,11772,0,11774,0,N/A,N/A,N/A,N/A,N/A,N/A
11774,29.5041445577,-81.1236170365,40359,1,11775,0,11773,0,N/A,N/A,N/A,N/A,N/A,N/A
11775,29.5160526237,-81.127563574,40359,1,11776,1,11774,0,N/A,N/A,N/A,N/A,N/A,N/A
11776,29.5328208785,-81.1331012503,40359,2,11775,1,11777,1,N/A,N/A,N/A,N/A,N/A,N/A
11777,29.5564352537,-81.1408584167,40359,3,11776,1,11778,2,41501,7,N/A,N/A,N/A,N/A
11778,29.589611036,-81.1516675756,11777,2,11779,2,41501,6,N/A,N/A,N/A,N/A,N/A,N/A
11779,29.636420567,-81.1667226183,11778,2,11780,4,41501,5,N/A,N/A,N/A,N/A,N/A,N/A
11780,29.702273187,-81.187459163,11779,4,11781,5,41501,7,N/A,N/A,N/A,N/A,N/A,N/A
11781,29.7952261655,-81.2156956519,37408,16,11780,5,41501,11,11782,8,N/A,N/A,N/A,N/A
11782,29.9264139614,-81.2530629069,11783,9,37408,10,11781,8,N/A,N/A,N/A,N/A,N/A,N/A
11783,30.0850572361,-81.2934939708,37408,9,11784,7,11782,9,N/A,N/A,N/A,N/A,N/A,N/A
11784,30.2034245554,-81.3196062281,11783,7,37408,14,11785,5,40157,9,N/A,N/A,N/A,N/A
11785,30.2878746012,-81.3358116341,11784,5,11786,3,40157,5,N/A,N/A,N/A,N/A,N/A,N/A
11786,30.3481484983,-81.3460288585,11785,3,11787,2,40157,3,N/A,N/A,N/A,N/A,N/A,N/A
11787,30.3914898075,-81.35263915,11786,2,11788,2,40157,4,N/A,N/A,N/A,N/A,N/A,N/A
11788,30.4366359203,-81.358840211,11787,2,11789,3,40157,6,N/A,N/A,N/A,N/A,N/A,N/A
11789,30.500100506,-81.3663268354,11790,5,11788,3,40157,9,41302,22,N/A,N/A,N/A,N/A
11790,30.589503825,-81.3742995599,11791,7,11789,5,41302,20,N/A,N/A,N/A,N/A,N/A,N/A
11791,30.7155837318,-81.3800211697,11792,10,41302,20,11790,7,N/A,N/A,N/A,N/A,N/A,N/A
11792,30.892504993,-81.3758842278,11791,10,11793,10,41302,23,N/A,N/A,N/A,N/A,N/A,N/A
11793,31.059971707,-81.3569490738,11792,10,11794,7,41302,29,N/A,N/A,N/A,N/A,N/A,N/A
11794,31.1779034368,-81.3335113559,11793,7,11795,5,37053,23,41302,34,N/A,N/A,N/A,N/A
11795,31.2609701901,-81.3113495805,11794,5,11796,4,37053,19,N/A,N/A,N/A,N/A,N/A,N/A
11796,31.3390088137,-81.2858796275,11795,4,11797,6,37053,15,N/A,N/A,N/A,N/A,N/A,N/A
11797,31.4457027343,-81.2434710331,11796,6,37053,12,11798,9,N/A,N/A,N/A,N/A,N/A,N/A
11798,31.5915507199,-81.1706758637,11799,11,11797,9,37053,12,N/A,N/A,N/A,N/A,N/A,N/A
11799,31.763378453,-81.0611129528,11800,8,37053,19,11798,11,N/A,N/A,N/A,N/A,N/A,N/A
11800,31.8859221175,-80.9653500938,11799,8,11801,6,41082,21,37053,26,N/A,N/A,N/A,N/A
11801,31.9692331398,-80.8907171108,11802,4,11800,6,41082,17,N/A,N/A,N/A,N/A,N/A,N/A
11802,32.0264113632,-80.8345005465,11801,4,41082,14,11803,4,N/A,N/A,N/A,N/A,N/A,N/A
11803,32.0775247,-80.7804890055,11802,4,41082,12,11804,5,N/A,N/A,N/A,N/A,N/A,N/A
11804,32.1457859069,-80.7027159767,41082,11,11803,5,11805,8,N/A,N/A,N/A,N/A,N/A,N/A
11805,32.2376041562,-80.5882071708,41082,14,11804,8,11806,10,N/A,N/A,N/A,N/A,N/A,N/A
